[20:37:19.481] [INFO   ] thread bguspl.set.Main.main() starting.
[20:37:19.492] [SEVERE ] cannot read configuration file config.properties trying from resources.
[20:37:52.020] [SEVERE ] updating countdown to 8943
[20:37:52.032] [SEVERE ] updating countdown to 8931
[20:37:52.087] [SEVERE ] updating countdown to 8876
[20:37:52.105] [SEVERE ] updating countdown to 8858
[20:37:52.116] [SEVERE ] updating countdown to 8847
[20:37:52.127] [SEVERE ] updating countdown to 8836
[20:37:52.137] [SEVERE ] updating countdown to 8826
[20:37:52.155] [SEVERE ] updating countdown to 8808
[20:37:52.165] [SEVERE ] updating countdown to 8798
[20:37:52.176] [SEVERE ] updating countdown to 8787
[20:37:52.186] [SEVERE ] updating countdown to 8777
[20:37:52.198] [SEVERE ] updating countdown to 8765
[20:37:52.246] [SEVERE ] updating countdown to 8717
[20:37:52.258] [SEVERE ] updating countdown to 8705
[20:37:52.270] [SEVERE ] updating countdown to 8693
[20:37:52.281] [SEVERE ] updating countdown to 8682
[20:37:52.292] [SEVERE ] updating countdown to 8671
[20:37:52.302] [SEVERE ] updating countdown to 8661
[20:37:52.313] [SEVERE ] updating countdown to 8650
[20:37:52.325] [SEVERE ] updating countdown to 8638
[20:37:52.337] [SEVERE ] updating countdown to 8626
[20:37:52.351] [SEVERE ] updating countdown to 8612
[20:37:52.364] [SEVERE ] updating countdown to 8599
[20:37:52.375] [SEVERE ] updating countdown to 8588
[20:37:52.385] [SEVERE ] updating countdown to 8578
[20:37:52.396] [SEVERE ] updating countdown to 8567
[20:37:52.408] [SEVERE ] updating countdown to 8555
[20:37:52.419] [SEVERE ] updating countdown to 8544
[20:37:52.431] [SEVERE ] updating countdown to 8532
[20:37:52.452] [SEVERE ] updating countdown to 8511
[20:37:52.465] [SEVERE ] updating countdown to 8498
[20:37:52.476] [SEVERE ] updating countdown to 8487
[20:37:52.487] [SEVERE ] updating countdown to 8476
[20:37:52.498] [SEVERE ] updating countdown to 8465
[20:37:52.508] [SEVERE ] updating countdown to 8455
[20:37:52.519] [SEVERE ] updating countdown to 8444
[20:37:52.530] [SEVERE ] updating countdown to 8433
[20:37:52.542] [SEVERE ] updating countdown to 8421
[20:37:52.562] [SEVERE ] updating countdown to 8401
[20:37:52.574] [SEVERE ] updating countdown to 8389
[20:37:52.585] [SEVERE ] updating countdown to 8378
[20:37:52.630] [SEVERE ] updating countdown to 8333
[20:37:52.641] [SEVERE ] updating countdown to 8322
[20:37:52.652] [SEVERE ] updating countdown to 8311
[20:37:52.662] [SEVERE ] updating countdown to 8301
[20:37:52.673] [SEVERE ] updating countdown to 8290
[20:37:52.684] [SEVERE ] updating countdown to 8279
[20:37:52.694] [SEVERE ] updating countdown to 8269
[20:37:52.705] [SEVERE ] updating countdown to 8258
[20:37:52.716] [SEVERE ] updating countdown to 8247
[20:37:52.728] [SEVERE ] updating countdown to 8235
[20:37:52.739] [SEVERE ] updating countdown to 8224
[20:37:52.750] [SEVERE ] updating countdown to 8213
[20:37:52.770] [SEVERE ] updating countdown to 8193
[20:37:52.781] [SEVERE ] updating countdown to 8182
[20:37:52.791] [SEVERE ] updating countdown to 8172
[20:37:52.802] [SEVERE ] updating countdown to 8161
[20:37:52.812] [SEVERE ] updating countdown to 8151
[20:37:52.824] [SEVERE ] updating countdown to 8139
[20:37:52.834] [SEVERE ] updating countdown to 8129
[20:37:52.847] [SEVERE ] updating countdown to 8116
[20:37:52.858] [SEVERE ] updating countdown to 8105
[20:37:52.871] [SEVERE ] updating countdown to 8092
[20:37:52.886] [SEVERE ] updating countdown to 8077
[20:37:52.897] [SEVERE ] updating countdown to 8066
[20:37:52.920] [SEVERE ] updating countdown to 8043
[20:37:52.931] [SEVERE ] updating countdown to 8032
[20:37:52.941] [SEVERE ] updating countdown to 8022
[20:37:52.952] [SEVERE ] updating countdown to 8011
[20:37:52.963] [SEVERE ] updating countdown to 8000
[20:37:52.974] [SEVERE ] updating countdown to 7989
[20:37:52.992] [SEVERE ] updating countdown to 7971
[20:37:53.026] [SEVERE ] updating countdown to 7937
[20:37:53.040] [SEVERE ] updating countdown to 7923
[20:37:53.052] [SEVERE ] updating countdown to 7911
[20:37:53.063] [SEVERE ] updating countdown to 7900
[20:37:53.074] [SEVERE ] updating countdown to 7889
[20:37:53.087] [SEVERE ] updating countdown to 7876
[20:37:53.098] [SEVERE ] updating countdown to 7865
[20:37:53.109] [SEVERE ] updating countdown to 7854
[20:37:53.120] [SEVERE ] updating countdown to 7843
[20:37:53.142] [SEVERE ] updating countdown to 7821
[20:37:53.153] [SEVERE ] updating countdown to 7810
[20:37:53.192] [SEVERE ] updating countdown to 7771
[20:37:53.203] [SEVERE ] updating countdown to 7760
[20:37:53.225] [SEVERE ] updating countdown to 7738
[20:37:53.235] [SEVERE ] updating countdown to 7728
[20:37:53.246] [SEVERE ] updating countdown to 7717
[20:37:53.260] [SEVERE ] updating countdown to 7703
[20:37:53.271] [SEVERE ] updating countdown to 7692
[20:37:53.281] [SEVERE ] updating countdown to 7682
[20:37:53.292] [SEVERE ] updating countdown to 7671
[20:37:53.347] [SEVERE ] updating countdown to 7616
[20:37:53.361] [SEVERE ] updating countdown to 7602
[20:37:53.371] [SEVERE ] updating countdown to 7592
[20:37:53.382] [SEVERE ] updating countdown to 7581
[20:37:53.392] [SEVERE ] updating countdown to 7571
[20:37:53.403] [SEVERE ] updating countdown to 7560
[20:37:53.415] [SEVERE ] updating countdown to 7548
[20:37:53.428] [SEVERE ] updating countdown to 7535
[20:37:53.448] [SEVERE ] updating countdown to 7515
[20:37:53.460] [SEVERE ] updating countdown to 7503
[20:37:53.472] [SEVERE ] updating countdown to 7491
[20:37:53.483] [SEVERE ] updating countdown to 7480
[20:37:53.494] [SEVERE ] updating countdown to 7469
[20:37:53.532] [SEVERE ] updating countdown to 7431
[20:37:53.542] [SEVERE ] updating countdown to 7421
[20:37:53.553] [SEVERE ] updating countdown to 7410
[20:37:53.564] [SEVERE ] updating countdown to 7399
[20:37:53.576] [SEVERE ] updating countdown to 7387
[20:37:53.594] [SEVERE ] updating countdown to 7369
[20:37:53.615] [SEVERE ] updating countdown to 7348
[20:37:53.637] [SEVERE ] updating countdown to 7326
[20:37:53.668] [SEVERE ] updating countdown to 7295
[20:37:53.678] [SEVERE ] updating countdown to 7285
[20:37:53.689] [SEVERE ] updating countdown to 7274
[20:37:53.699] [SEVERE ] updating countdown to 7264
[20:37:53.710] [SEVERE ] updating countdown to 7253
[20:37:53.721] [SEVERE ] updating countdown to 7242
[20:37:53.731] [SEVERE ] updating countdown to 7232
[20:37:53.743] [SEVERE ] updating countdown to 7220
[20:37:53.754] [SEVERE ] updating countdown to 7209
[20:37:53.794] [SEVERE ] updating countdown to 7169
[20:37:53.810] [SEVERE ] updating countdown to 7153
[20:37:53.821] [SEVERE ] updating countdown to 7142
[20:37:53.832] [SEVERE ] updating countdown to 7131
[20:37:53.844] [SEVERE ] updating countdown to 7119
[20:37:53.855] [SEVERE ] updating countdown to 7108
[20:37:53.866] [SEVERE ] updating countdown to 7097
[20:37:53.891] [SEVERE ] updating countdown to 7072
[20:37:53.913] [SEVERE ] updating countdown to 7050
[20:37:53.925] [SEVERE ] updating countdown to 7038
[20:37:53.939] [SEVERE ] updating countdown to 7024
[20:37:53.950] [SEVERE ] updating countdown to 7013
[20:37:53.962] [SEVERE ] updating countdown to 7001
[20:37:54.020] [SEVERE ] updating countdown to 6943
[20:37:54.031] [SEVERE ] updating countdown to 6932
[20:37:54.042] [SEVERE ] updating countdown to 6921
[20:37:54.052] [SEVERE ] updating countdown to 6911
[20:37:54.063] [SEVERE ] updating countdown to 6900
[20:37:54.075] [SEVERE ] updating countdown to 6888
[20:37:54.087] [SEVERE ] updating countdown to 6876
[20:37:54.100] [SEVERE ] updating countdown to 6863
[20:37:54.112] [SEVERE ] updating countdown to 6851
[20:37:54.124] [SEVERE ] updating countdown to 6839
[20:37:54.139] [SEVERE ] updating countdown to 6824
[20:37:54.150] [SEVERE ] updating countdown to 6813
[20:37:54.161] [SEVERE ] updating countdown to 6802
[20:37:54.171] [SEVERE ] updating countdown to 6792
[20:37:54.210] [SEVERE ] updating countdown to 6753
[20:37:54.239] [SEVERE ] updating countdown to 6724
[20:37:54.250] [SEVERE ] updating countdown to 6713
[20:37:54.261] [SEVERE ] updating countdown to 6702
[20:37:54.271] [SEVERE ] updating countdown to 6692
[20:37:54.282] [SEVERE ] updating countdown to 6681
[20:37:54.293] [SEVERE ] updating countdown to 6670
[20:37:54.303] [SEVERE ] updating countdown to 6660
[20:37:54.314] [SEVERE ] updating countdown to 6649
[20:37:54.324] [SEVERE ] updating countdown to 6639
[20:37:54.335] [SEVERE ] updating countdown to 6628
[20:37:54.346] [SEVERE ] updating countdown to 6617
[20:37:54.356] [SEVERE ] updating countdown to 6607
[20:37:54.367] [SEVERE ] updating countdown to 6596
[20:37:54.381] [SEVERE ] updating countdown to 6582
[20:37:54.392] [SEVERE ] updating countdown to 6571
[20:37:54.402] [SEVERE ] updating countdown to 6561
[20:37:54.413] [SEVERE ] updating countdown to 6550
[20:37:54.424] [SEVERE ] updating countdown to 6539
[20:37:54.454] [SEVERE ] updating countdown to 6509
[20:37:54.465] [SEVERE ] updating countdown to 6498
[20:37:54.480] [SEVERE ] updating countdown to 6483
[20:37:54.492] [SEVERE ] updating countdown to 6471
[20:37:54.503] [SEVERE ] updating countdown to 6460
[20:37:54.513] [SEVERE ] updating countdown to 6450
[20:37:54.524] [SEVERE ] updating countdown to 6439
[20:37:54.535] [SEVERE ] updating countdown to 6428
[20:37:54.546] [SEVERE ] updating countdown to 6417
[20:37:54.575] [SEVERE ] updating countdown to 6388
[20:37:54.589] [SEVERE ] updating countdown to 6374
[20:37:54.607] [SEVERE ] updating countdown to 6356
[20:37:54.618] [SEVERE ] updating countdown to 6345
[20:37:54.652] [SEVERE ] updating countdown to 6311
[20:37:54.663] [SEVERE ] updating countdown to 6300
[20:37:54.673] [SEVERE ] updating countdown to 6290
[20:37:54.684] [SEVERE ] updating countdown to 6279
[20:37:54.695] [SEVERE ] updating countdown to 6268
[20:37:54.715] [SEVERE ] updating countdown to 6248
[20:37:54.726] [SEVERE ] updating countdown to 6237
[20:37:54.737] [SEVERE ] updating countdown to 6226
[20:37:54.760] [SEVERE ] updating countdown to 6203
[20:37:54.771] [SEVERE ] updating countdown to 6192
[20:37:54.781] [SEVERE ] updating countdown to 6182
[20:37:54.793] [SEVERE ] updating countdown to 6170
[20:37:54.804] [SEVERE ] updating countdown to 6159
[20:37:54.815] [SEVERE ] updating countdown to 6148
[20:37:54.826] [SEVERE ] updating countdown to 6137
[20:37:54.837] [SEVERE ] updating countdown to 6126
[20:37:54.861] [SEVERE ] updating countdown to 6102
[20:37:54.876] [SEVERE ] updating countdown to 6087
[20:37:54.897] [SEVERE ] updating countdown to 6066
[20:37:54.935] [SEVERE ] updating countdown to 6028
[20:37:54.946] [SEVERE ] updating countdown to 6017
[20:37:54.958] [SEVERE ] updating countdown to 6005
[20:37:54.970] [SEVERE ] updating countdown to 5993
[20:37:54.983] [SEVERE ] updating countdown to 5980
[20:37:55.011] [SEVERE ] updating countdown to 5952
[20:37:55.022] [SEVERE ] updating countdown to 5941
[20:37:55.037] [SEVERE ] updating countdown to 5926
[20:37:55.048] [SEVERE ] updating countdown to 5915
[20:37:55.066] [SEVERE ] updating countdown to 5897
[20:37:55.081] [SEVERE ] updating countdown to 5882
[20:37:55.092] [SEVERE ] updating countdown to 5871
[20:37:55.104] [SEVERE ] updating countdown to 5859
[20:37:55.115] [SEVERE ] updating countdown to 5848
[20:37:55.126] [SEVERE ] updating countdown to 5837
[20:37:55.152] [SEVERE ] updating countdown to 5811
[20:37:55.164] [SEVERE ] updating countdown to 5799
[20:37:55.178] [SEVERE ] updating countdown to 5785
[20:37:55.189] [SEVERE ] updating countdown to 5774
[20:37:55.200] [SEVERE ] updating countdown to 5763
[20:37:55.211] [SEVERE ] updating countdown to 5752
[20:37:55.222] [SEVERE ] updating countdown to 5741
[20:37:55.234] [SEVERE ] updating countdown to 5729
[20:37:55.245] [SEVERE ] updating countdown to 5718
[20:37:55.256] [SEVERE ] updating countdown to 5707
[20:37:55.268] [SEVERE ] updating countdown to 5695
[20:37:55.281] [SEVERE ] updating countdown to 5682
[20:37:55.295] [SEVERE ] updating countdown to 5668
[20:37:55.306] [SEVERE ] updating countdown to 5657
[20:37:55.345] [SEVERE ] updating countdown to 5618
[20:37:55.355] [SEVERE ] updating countdown to 5608
[20:37:55.366] [SEVERE ] updating countdown to 5597
[20:37:55.376] [SEVERE ] updating countdown to 5587
[20:37:55.387] [SEVERE ] updating countdown to 5576
[20:37:55.398] [SEVERE ] updating countdown to 5565
[20:37:55.409] [SEVERE ] updating countdown to 5554
[20:37:55.420] [SEVERE ] updating countdown to 5543
[20:37:55.445] [SEVERE ] updating countdown to 5518
[20:37:55.466] [SEVERE ] updating countdown to 5497
[20:37:55.476] [SEVERE ] updating countdown to 5487
[20:37:55.487] [SEVERE ] updating countdown to 5476
[20:37:55.498] [SEVERE ] updating countdown to 5465
[20:37:55.509] [SEVERE ] updating countdown to 5454
[20:37:55.520] [SEVERE ] updating countdown to 5443
[20:37:55.531] [SEVERE ] updating countdown to 5432
[20:37:55.543] [SEVERE ] updating countdown to 5420
[20:37:55.555] [SEVERE ] updating countdown to 5408
[20:37:55.608] [SEVERE ] updating countdown to 5355
[20:37:55.634] [SEVERE ] updating countdown to 5329
[20:37:55.646] [SEVERE ] updating countdown to 5317
[20:37:55.657] [SEVERE ] updating countdown to 5306
[20:37:55.669] [SEVERE ] updating countdown to 5294
[20:37:55.681] [SEVERE ] updating countdown to 5282
[20:37:55.705] [SEVERE ] updating countdown to 5258
[20:37:55.716] [SEVERE ] updating countdown to 5247
[20:37:55.729] [SEVERE ] updating countdown to 5234
[20:37:55.742] [SEVERE ] updating countdown to 5221
[20:37:55.753] [SEVERE ] updating countdown to 5210
[20:37:55.764] [SEVERE ] updating countdown to 5199
[20:37:55.775] [SEVERE ] updating countdown to 5188
[20:37:55.799] [SEVERE ] updating countdown to 5164
[20:37:55.810] [SEVERE ] updating countdown to 5153
[20:37:55.821] [SEVERE ] updating countdown to 5142
[20:37:55.831] [SEVERE ] updating countdown to 5132
[20:37:55.842] [SEVERE ] updating countdown to 5121
[20:37:55.852] [SEVERE ] updating countdown to 5111
[20:37:55.867] [SEVERE ] updating countdown to 5096
[20:37:55.879] [SEVERE ] updating countdown to 5084
[20:37:55.890] [SEVERE ] updating countdown to 5073
[20:37:55.901] [SEVERE ] updating countdown to 5062
[20:37:55.949] [SEVERE ] updating countdown to 5014
[20:37:55.959] [SEVERE ] updating countdown to 5004
[20:37:57.963] [SEVERE ] updating countdown to 3000
[20:37:58.963] [SEVERE ] updating countdown to 2000
[20:38:00.968] [SEVERE ] updating countdown to 20000
[20:38:01.069] [SEVERE ] removing card from slot 0
[20:38:01.172] [SEVERE ] removing card from slot 1
[20:38:01.274] [SEVERE ] removing card from slot 2
[20:38:01.375] [SEVERE ] removing card from slot 3
[20:38:01.476] [SEVERE ] removing card from slot 4
[20:38:01.576] [SEVERE ] removing card from slot 5
[20:38:01.678] [SEVERE ] removing card from slot 6
[20:38:01.780] [SEVERE ] removing card from slot 7
[20:38:01.904] [SEVERE ] removing card from slot 8
[20:38:02.005] [SEVERE ] removing card from slot 9
[20:38:02.106] [SEVERE ] removing card from slot 10
[20:38:02.206] [SEVERE ] removing card from slot 11
[20:38:02.309] [SEVERE ] placing card 18 in slot 0
[20:38:02.409] [SEVERE ] placing card 63 in slot 1
[20:38:02.511] [SEVERE ] placing card 69 in slot 2
[20:38:02.611] [SEVERE ] placing card 72 in slot 3
[20:38:02.713] [SEVERE ] placing card 19 in slot 4
[20:38:02.814] [SEVERE ] placing card 67 in slot 5
[20:38:02.915] [SEVERE ] placing card 74 in slot 6
[20:38:03.016] [SEVERE ] placing card 33 in slot 7
[20:38:03.117] [SEVERE ] placing card 28 in slot 8
[20:38:03.218] [SEVERE ] placing card 3 in slot 9
[20:38:03.319] [SEVERE ] placing card 62 in slot 10
[20:38:03.420] [SEVERE ] placing card 21 in slot 11
[20:38:03.431] [SEVERE ] updating countdown to 17537
[20:38:03.517] [SEVERE ] updating countdown to 17451
[20:38:03.528] [SEVERE ] updating countdown to 17440
[20:38:03.539] [SEVERE ] updating countdown to 17429
[20:38:03.549] [SEVERE ] updating countdown to 17419
[20:38:03.560] [SEVERE ] updating countdown to 17408
[20:38:03.572] [SEVERE ] updating countdown to 17396
[20:38:03.589] [SEVERE ] updating countdown to 17379
[20:38:03.600] [SEVERE ] updating countdown to 17368
[20:38:03.611] [SEVERE ] updating countdown to 17357
[20:38:03.637] [SEVERE ] updating countdown to 17331
[20:38:03.648] [SEVERE ] updating countdown to 17320
[20:38:03.664] [SEVERE ] updating countdown to 17304
[20:38:03.686] [SEVERE ] updating countdown to 17282
[20:38:03.697] [SEVERE ] updating countdown to 17271
[20:38:03.708] [SEVERE ] updating countdown to 17260
[20:38:03.753] [SEVERE ] updating countdown to 17215
[20:38:03.765] [SEVERE ] updating countdown to 17203
[20:38:03.775] [SEVERE ] updating countdown to 17193
[20:38:03.786] [SEVERE ] updating countdown to 17182
[20:38:03.797] [SEVERE ] updating countdown to 17171
[20:38:03.820] [SEVERE ] updating countdown to 17148
[20:38:03.830] [SEVERE ] updating countdown to 17138
[20:38:03.842] [SEVERE ] updating countdown to 17126
[20:38:03.863] [SEVERE ] updating countdown to 17105
[20:38:03.874] [SEVERE ] updating countdown to 17094
[20:38:03.886] [SEVERE ] updating countdown to 17082
[20:38:03.902] [SEVERE ] updating countdown to 17066
[20:38:03.946] [SEVERE ] updating countdown to 17022
[20:38:03.965] [SEVERE ] updating countdown to 17003
[20:38:03.975] [SEVERE ] updating countdown to 16993
[20:38:03.986] [SEVERE ] updating countdown to 16982
[20:38:04.002] [SEVERE ] updating countdown to 16966
[20:38:04.012] [SEVERE ] updating countdown to 16956
[20:38:04.023] [SEVERE ] updating countdown to 16945
[20:38:04.033] [SEVERE ] updating countdown to 16935
[20:38:04.045] [SEVERE ] updating countdown to 16923
[20:38:04.056] [SEVERE ] updating countdown to 16912
[20:38:04.066] [SEVERE ] updating countdown to 16902
[20:38:04.077] [SEVERE ] updating countdown to 16891
[20:38:04.116] [SEVERE ] updating countdown to 16852
[20:38:04.126] [SEVERE ] updating countdown to 16842
[20:38:04.137] [SEVERE ] updating countdown to 16831
[20:38:04.148] [SEVERE ] updating countdown to 16820
[20:38:04.159] [SEVERE ] updating countdown to 16809
[20:38:04.171] [SEVERE ] updating countdown to 16797
[20:38:04.194] [SEVERE ] updating countdown to 16774
[20:38:04.206] [SEVERE ] updating countdown to 16762
[20:38:04.226] [SEVERE ] updating countdown to 16742
[20:38:04.237] [SEVERE ] updating countdown to 16731
[20:38:04.248] [SEVERE ] updating countdown to 16720
[20:38:04.281] [SEVERE ] updating countdown to 16687
[20:38:04.292] [SEVERE ] updating countdown to 16676
[20:38:04.303] [SEVERE ] updating countdown to 16665
[20:38:04.314] [SEVERE ] updating countdown to 16654
[20:38:04.326] [SEVERE ] updating countdown to 16642
[20:38:04.351] [SEVERE ] updating countdown to 16617
[20:38:04.362] [SEVERE ] updating countdown to 16606
[20:38:04.394] [SEVERE ] updating countdown to 16574
[20:38:04.413] [SEVERE ] updating countdown to 16555
[20:38:04.424] [SEVERE ] updating countdown to 16544
[20:38:04.435] [SEVERE ] updating countdown to 16533
[20:38:04.446] [SEVERE ] updating countdown to 16522
[20:38:04.457] [SEVERE ] updating countdown to 16511
[20:38:04.468] [SEVERE ] updating countdown to 16500
[20:38:04.487] [SEVERE ] updating countdown to 16481
[20:38:04.499] [SEVERE ] updating countdown to 16469
[20:38:04.511] [SEVERE ] updating countdown to 16457
[20:38:04.528] [SEVERE ] updating countdown to 16440
[20:38:04.555] [SEVERE ] updating countdown to 16413
[20:38:04.591] [SEVERE ] updating countdown to 16377
[20:38:04.601] [SEVERE ] updating countdown to 16367
[20:38:04.612] [SEVERE ] updating countdown to 16356
[20:38:04.623] [SEVERE ] updating countdown to 16345
[20:38:04.634] [SEVERE ] updating countdown to 16334
[20:38:04.679] [SEVERE ] updating countdown to 16289
[20:38:04.692] [SEVERE ] updating countdown to 16276
[20:38:04.703] [SEVERE ] updating countdown to 16265
[20:38:04.714] [SEVERE ] updating countdown to 16254
[20:38:04.724] [SEVERE ] updating countdown to 16244
[20:38:04.741] [SEVERE ] updating countdown to 16227
[20:38:04.752] [SEVERE ] updating countdown to 16216
[20:38:04.763] [SEVERE ] updating countdown to 16205
[20:38:04.774] [SEVERE ] updating countdown to 16194
[20:38:04.785] [SEVERE ] updating countdown to 16183
[20:38:04.816] [SEVERE ] updating countdown to 16152
[20:38:04.827] [SEVERE ] updating countdown to 16141
[20:38:04.840] [SEVERE ] updating countdown to 16128
[20:38:04.851] [SEVERE ] updating countdown to 16117
[20:38:04.861] [SEVERE ] updating countdown to 16107
[20:38:04.872] [SEVERE ] updating countdown to 16096
[20:38:04.882] [SEVERE ] updating countdown to 16086
[20:38:04.893] [SEVERE ] updating countdown to 16075
[20:38:04.905] [SEVERE ] updating countdown to 16063
[20:38:04.918] [SEVERE ] updating countdown to 16050
[20:38:04.936] [SEVERE ] updating countdown to 16032
[20:38:04.947] [SEVERE ] updating countdown to 16021
[20:38:04.959] [SEVERE ] updating countdown to 16009
[20:38:05.006] [SEVERE ] updating countdown to 15962
[20:38:05.044] [SEVERE ] updating countdown to 15925
[20:38:05.054] [SEVERE ] updating countdown to 15914
[20:38:05.065] [SEVERE ] updating countdown to 15903
[20:38:05.075] [SEVERE ] updating countdown to 15893
[20:38:05.098] [SEVERE ] updating countdown to 15870
[20:38:05.116] [SEVERE ] updating countdown to 15852
[20:38:05.127] [SEVERE ] updating countdown to 15841
[20:38:05.138] [SEVERE ] updating countdown to 15830
[20:38:05.149] [SEVERE ] updating countdown to 15819
[20:38:05.159] [SEVERE ] updating countdown to 15809
[20:38:05.170] [SEVERE ] updating countdown to 15798
[20:38:05.180] [SEVERE ] updating countdown to 15788
[20:38:05.191] [SEVERE ] updating countdown to 15777
[20:38:05.202] [SEVERE ] updating countdown to 15766
[20:38:05.214] [SEVERE ] updating countdown to 15754
[20:38:05.226] [SEVERE ] updating countdown to 15742
[20:38:05.237] [SEVERE ] updating countdown to 15731
[20:38:05.249] [SEVERE ] updating countdown to 15719
[20:38:05.307] [SEVERE ] updating countdown to 15661
[20:38:05.318] [SEVERE ] updating countdown to 15650
[20:38:05.328] [SEVERE ] updating countdown to 15640
[20:38:05.339] [SEVERE ] updating countdown to 15629
[20:38:05.351] [SEVERE ] updating countdown to 15617
[20:38:05.388] [SEVERE ] updating countdown to 15580
[20:38:05.399] [SEVERE ] updating countdown to 15569
[20:38:05.413] [SEVERE ] updating countdown to 15555
[20:38:05.424] [SEVERE ] updating countdown to 15544
[20:38:05.434] [SEVERE ] updating countdown to 15534
[20:38:05.445] [SEVERE ] updating countdown to 15523
[20:38:05.455] [SEVERE ] updating countdown to 15513
[20:38:05.466] [SEVERE ] updating countdown to 15502
[20:38:05.477] [SEVERE ] updating countdown to 15491
[20:38:05.491] [SEVERE ] updating countdown to 15477
[20:38:05.503] [SEVERE ] updating countdown to 15465
[20:38:05.532] [SEVERE ] updating countdown to 15436
[20:38:05.548] [SEVERE ] updating countdown to 15420
[20:38:05.558] [SEVERE ] updating countdown to 15410
[20:38:05.569] [SEVERE ] updating countdown to 15399
[20:38:05.579] [SEVERE ] updating countdown to 15389
[20:38:05.590] [SEVERE ] updating countdown to 15378
[20:38:05.610] [SEVERE ] updating countdown to 15358
[20:38:05.621] [SEVERE ] updating countdown to 15347
[20:38:05.632] [SEVERE ] updating countdown to 15336
[20:38:05.646] [SEVERE ] updating countdown to 15322
[20:38:05.666] [SEVERE ] updating countdown to 15302
[20:38:05.676] [SEVERE ] updating countdown to 15292
[20:38:05.687] [SEVERE ] updating countdown to 15281
[20:38:05.716] [SEVERE ] updating countdown to 15252
[20:38:05.727] [SEVERE ] updating countdown to 15241
[20:38:05.737] [SEVERE ] updating countdown to 15231
[20:38:05.748] [SEVERE ] updating countdown to 15220
[20:38:05.760] [SEVERE ] updating countdown to 15208
[20:38:05.772] [SEVERE ] updating countdown to 15196
[20:38:05.790] [SEVERE ] updating countdown to 15178
[20:38:05.803] [SEVERE ] updating countdown to 15165
[20:38:05.814] [SEVERE ] updating countdown to 15154
[20:38:05.832] [SEVERE ] updating countdown to 15136
[20:38:05.843] [SEVERE ] updating countdown to 15125
[20:38:05.853] [SEVERE ] updating countdown to 15115
[20:38:05.911] [SEVERE ] updating countdown to 15057
[20:38:05.921] [SEVERE ] updating countdown to 15047
[20:38:05.932] [SEVERE ] updating countdown to 15036
[20:38:05.943] [SEVERE ] updating countdown to 15025
[20:38:05.957] [SEVERE ] updating countdown to 15011
[20:38:05.967] [SEVERE ] updating countdown to 15001
[20:38:05.978] [SEVERE ] updating countdown to 14990
[20:38:05.989] [SEVERE ] updating countdown to 14979
[20:38:06.000] [SEVERE ] updating countdown to 14968
[20:38:06.011] [SEVERE ] updating countdown to 14957
[20:38:06.021] [SEVERE ] updating countdown to 14947
[20:38:06.032] [SEVERE ] updating countdown to 14936
[20:38:06.042] [SEVERE ] updating countdown to 14926
[20:38:06.053] [SEVERE ] updating countdown to 14915
[20:38:06.063] [SEVERE ] updating countdown to 14905
[20:38:06.074] [SEVERE ] updating countdown to 14894
[20:38:06.084] [SEVERE ] updating countdown to 14884
[20:38:06.095] [SEVERE ] updating countdown to 14873
[20:38:06.106] [SEVERE ] updating countdown to 14862
[20:38:06.118] [SEVERE ] updating countdown to 14850
[20:38:06.129] [SEVERE ] updating countdown to 14839
[20:38:06.178] [SEVERE ] updating countdown to 14790
[20:38:06.188] [SEVERE ] updating countdown to 14780
[20:38:06.199] [SEVERE ] updating countdown to 14769
[20:38:06.210] [SEVERE ] updating countdown to 14758
[20:38:06.221] [SEVERE ] updating countdown to 14747
[20:38:06.233] [SEVERE ] updating countdown to 14735
[20:38:06.269] [SEVERE ] updating countdown to 14699
[20:38:06.297] [SEVERE ] updating countdown to 14671
[20:38:06.308] [SEVERE ] updating countdown to 14660
[20:38:06.318] [SEVERE ] updating countdown to 14650
[20:38:06.329] [SEVERE ] updating countdown to 14639
[20:38:06.358] [SEVERE ] updating countdown to 14610
[20:38:06.369] [SEVERE ] updating countdown to 14599
[20:38:06.379] [SEVERE ] updating countdown to 14589
[20:38:06.390] [SEVERE ] updating countdown to 14578
[20:38:06.400] [SEVERE ] updating countdown to 14568
[20:38:06.413] [SEVERE ] updating countdown to 14555
[20:38:06.432] [SEVERE ] updating countdown to 14536
[20:38:06.442] [SEVERE ] updating countdown to 14526
[20:38:06.458] [SEVERE ] updating countdown to 14510
[20:38:06.468] [SEVERE ] updating countdown to 14500
[20:38:06.479] [SEVERE ] updating countdown to 14489
[20:38:06.490] [SEVERE ] updating countdown to 14478
[20:38:06.500] [SEVERE ] updating countdown to 14468
[20:38:06.511] [SEVERE ] updating countdown to 14457
[20:38:06.522] [SEVERE ] updating countdown to 14446
[20:38:06.533] [SEVERE ] updating countdown to 14435
[20:38:06.544] [SEVERE ] updating countdown to 14424
[20:38:06.555] [SEVERE ] updating countdown to 14413
[20:38:06.566] [SEVERE ] updating countdown to 14402
[20:38:06.576] [SEVERE ] updating countdown to 14392
[20:38:06.587] [SEVERE ] updating countdown to 14381
[20:38:06.598] [SEVERE ] updating countdown to 14370
[20:38:06.609] [SEVERE ] updating countdown to 14359
[20:38:06.620] [SEVERE ] updating countdown to 14348
[20:38:06.632] [SEVERE ] updating countdown to 14336
[20:38:06.643] [SEVERE ] updating countdown to 14325
